219411,GENERAL AGRICULTURAL ORGANIZATION IN KHALIS,,General Agricultural Organization In Khalis,3&W&4$$$$$$$$$$&FY&3&W$$$$$,CORPORATE,,,,.,.,
219412,GENERAL ESTABLISHMENT FOR AGRICULTURAL ORGANIZATIONS,,General Establishment For Agricultural Organizations,#YF&B&4&~&$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219413,GENERAL ESTABLISHMENT FOR BAKERIES AND OVENS,,General Establishment For Bakeries And Ovens,#M&B$$$$$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219414,GENERAL ESTABLISHMENT FOR DESIGNS AND RESEARCH,,General Establishment For Designs And Research,&4~&MW&42B$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219415,STATE COMPANY FOR DRUGS AND MEDICAL APPLIANCES (KIMADIA),,State Company For Drugs And Medical Appliances (Kimadia),$$$$$$$$$$$$$$$&MW&&B4$$$$$,CORPORATE,,PEP,,.,.,
219416,DIRECTORATE OF TRANSFORMERS PROJECT,,Directorate Of Transformers Project,8&Y&3~&Y&~$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219417,ATH THAWRA HOUSE FOR PRESS AND PUBLISHING,,Ath Thawra House For Press And Publishing,2&&4$$$$$$$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219420,AGRICULTURAL NATIONAL ESTABLISHMENT IN ABU-GREIB,,Agricultural National Establishment In Abu-Greib,FY&M$$$$$$$$$$$7P$$$$$$$$$$,CORPORATE,,,,.,.,
219421,AL-HASSAKA SPINNING PROJECT,,Al-Hassaka Spinning Project,4M&B&BF$$$$$$$$&W&4&3&$$$$$,CORPORATE,,,,.,.,
219422,AL-HILAL INDUSTRIAL COMPANY,,Al-Hilal Industrial Company,&W&W&W$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219423,AMANAT AL-ASIMA,,Amanat Al-Asima,&W&4&B&$$$$$$$$&B&B&~$$$$$$,CORPORATE,,,,.,.,
219424,ANIMAL HEALTH DEPARTMENT,,Animal Health Department,$$$$$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219425,ARAB IRAQI COMPANY FOR LIVESTOCK DEVELOPMENT,,Arab Iraqi Company For Livestock Development,&Y&M$$$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219426,DIRECTORATE GENERAL OF CONTRACTS AND PURCHASING,,Directorate General Of Contracts And Purchasing,8&Y&3~&Y&~$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219427,STATE ENTERPRISE FOR ASBESTOS AND PLASTIC,,State Enterprise For Asbestos And Plastic,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219428,DIRECTORATE GENERAL OF BAGHDAD ELECTRICITY DISTRIBUTION,,Directorate General Of Baghdad Electricity Distribution,8&4~Y&M&~&$$$$$&W&3~Y&$$$$$,CORPORATE,,,,.,.,
219429,AUTOMOBILE STATE ENTERPRISE,,Automobile State Enterprise,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219430,BABYLON PROJECT,,Babylon Project,M&M&W&B$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219431,BAGHDAD MUNICIPALITY,,Baghdad Municipality,B&B&4&M&W&$$$$$M&F8&8$$$$$$,CORPORATE,,,,.,.,
219432,BAGHDAD STOCK EXCHANGE,,Baghdad Stock Exchange,&XJ2&BF$$$$$$$$M&F8&8$$$$$$,CORPORATE,,,,.,.,
219433,STATE ORGANISATION FOR AGRICULTURAL MECHANISATION AND AGRICULTURAL SUPPLIES,,State Organisation For Agricultural Mechanisation And Agricultural Supplies,#YF&B&4&~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219434,CENTRAL PETROLEUM ENTERPRISE,,Central Petroleum Enterprise,N&~Y&W&&B$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219435,"CHEMICAL, PETROCHEMICAL, MECHANICAL AND METALURICAL TRAINING CENTER",,"Chemical, Petrochemical, Mechanical And Metalurical Training Center",4&B~&Y$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219436,GENERAL ESTABLISHMENT FOR GRAIN TRADING,,General Establishment For Grain Trading,FY&&B$$$$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219437,ARAB WOOD MANUFACTURING COMPANY,,Arab Wood Manufacturing Company,&Y&M$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219438,IRAQI TRADING STATE COMPANY,,Iraqi Trading State Company,&Y&37$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219439,STATE ORGANISATION FOR LAND RECLAMATION,,State Organisation For Land Reclamation,#YF&B&4&~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219440,IRAQI LIFE INSURANCE COMPANY,,Iraqi Life Insurance Company,&Y&37$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219441,IRAQI NATIONAL OIL COMPANY,,Iraqi National Oil Company,#&W$$$$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219442,IRAQI NEWS AGENCY,,Iraqi News Agency,&Y&37$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219443,IRAQI OIL TANKERS COMPANY,,Iraqi Oil Tankers Company,~&B3&Y$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,PEP,,.,.,
219444,IRAQI REFRESHMENT COMPANY,,Iraqi Refreshment Company,Y&MY&42B&B$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219445,IRAQI STATE EXPORT ORGANIZATION,,Iraqi State Export Organization,4~&~$$$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219446,IRAQI STATE IMPORT ORGANIZATION,,Iraqi State Import Organization,#YF&B&4&~&$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219447,IRAQI COMPANY FOR CARTON MANUFACTURIES,,Iraqi Company For Carton Manufacturies,&Y&37$$$$$$$$$$G$$$$$$$$$$$,CORPORATE,,,,.,.,
219448,IRAQI TOBACCO STATE ESTABLISHMENT,,Iraqi Tobacco State Establishment,&4~&MW&42B$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219449,IRAQI CEMENT STATE ENTERPRISE,,Iraqi Cement State Enterprise,4~&~$$$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219450,KUT COTTON TEXTILE STATE COMPANY,,Kut Cotton Textile State Company,~&X~&W$$$$$$$$$3$$$$$$$$$$$,CORPORATE,,,,.,.,
219451,LIGHT INDUSTRIES COMPANY,,Light Industries Company,W&~$$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219452,MAYSAN SUGAR STATE ENTERPRISE,,Maysan Sugar State Enterprise,4~&~$$$$$$$$$$$B&&4&B$$$$$$,CORPORATE,,,,.,.,
219453,MECHANICAL TRAINING CENTRE/NASSIRIYA,,Mechanical Training Centre/Nassiriya,P&4&Y&&&$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219454,MEDICAL CITY ESTABLISHMENT,,Medical City Establishment,&4~&MW&42B$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219455,MINISTRY OF OIL (IRAQ),,Ministry Of Oil (Iraq),B&B&4~Y7$$$$$$$@$$$$$$$$$$$,CORPORATE,,,,.,.,
219456,MINISTRY OF YOUTH DIRECTORATE GENERAL OF PLANNING AND FOLLOW UP IMPORT SECTION,,Ministry Of Youth Directorate General Of Planning And Follow Up Import Section,&BM&Y~$$$$$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219457,MISHRAQ SULPHUR STATE ENTERPRISE,,Mishraq Sulphur State Enterprise,4~&~$$$$$$$$$$$B&42Y&3$$$$$,CORPORATE,,,,.,.,
219458,IRAQI TEXTILE STATE ESTABLISHMENT,,Iraqi Textile State Establishment,&4~&MW&42B$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219459,GENERAL ESTABLISHMENT FOR WOOLLEN TEXTILE,,General Establishment For Woollen Textile,~&X~&W$$$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219460,MODERN PAINT INDUSTRIES COMPANY,,Modern Paint Industries Company,N&&B~$$$$$$$$$$B&8&YB$$$$$$,CORPORATE,,,,.,.,
219461,GENERAL ESTABLISHMENT FOR HOSPITALITY AFFAIRS,,General Establishment For Hospitality Affairs,2&4M&~&W&~$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219462,STATE CONTRACTING WATER AND SEWAGE PROJECTS COMPANY,,State Contracting Water And Sewage Projects Company,3&B~Y&3~&B$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219463,STATE ORGANISATION FOR IRRIGATION PROJECTS,,State Organisation For Irrigation Projects,#YF&B&4&~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219464,STATE COMPANY FOR MACHINERY,,State Company For Machinery,BJ2&B&Y7$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219465,GENERAL ESTABLISHMENT FOR MAIN OUT PALL DRAIN,,General Establishment For Main Out Pall Drain,8Y&&B$$$$$$$$$$B&&B$$$$$$$$,CORPORATE,,,,.,.,
219466,GENERAL ESTABLISHMENT FOR STATE FARMS,,General Establishment For State Farms,G&YB$$$$$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219467,GENERAL ESTABLISHMENT FOR THARTHAR PROJECT,,General Establishment For Tharthar Project,~2&Y~2&Y$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219468,IRAQI FAIRS ADMINISTRATION,,Iraqi Fairs Administration,G&&Y$$$$$$$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219469,GENERAL ESTABLISHMENT FOR TRAVEL AND TOURIST SERVICES,,General Establishment For Travel And Tourist Services,&4~&MW&42B$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219470,GENERAL ESTABLISHMENT FOR FLOUR MILLS,,General Establishment For Flour Mills,B&W$$$$$$$$$$$$&4~&MW&$$$$$,CORPORATE,,,,.,.,
219471,GENERAL ORGANIZATION FOR AGRICULTURAL PRODUCE TRADING,,General Organization For Agricultural Produce Trading,NY&8&4$$$$$$$$$#YF&B&4$$$$$,CORPORATE,,,,.,.,
219472,STATE ENTERPRISE FOR HANDWOVEN CARPETS,,State Enterprise For Handwoven Carpets,3&YM&~$$$$$$$$$2&B8L&M$$$$$,CORPORATE,,,,.,.,
219473,IDLEB COMPANY FOR SPINNING,,Idleb Company For Spinning,4M&B&BF$$$$$$$$&8W&M$$$$$$$,CORPORATE,,,,.,.,
219474,IDRISI CENTRE FOR ENGINEERING CONSULTANCY,,Idrisi Centre For Engineering Consultancy,3&B4&W~&B3$$$$$&8Y&47$$$$$$,CORPORATE,,,,.,.,
219475,INDUSTRIAL COMPLEX - DIALA,,Industrial Complex - Diala,8&&W&$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219476,INDUSTRIAL COMPLEX IN BAQUBA,,Industrial Complex In Baquba,M&3LM&$$$$$$$$$7P$$$$$$$$$$,CORPORATE,,,,.,.,
219477,IRAQI BICYCLES & METAL TUBINGS COMPANY,,Iraqi Bicycles & Metal Tubings Company,&Y&37$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219478,IRAQI BROADCASTING AND TELEVISION ESTABLISHMENT,,Iraqi Broadcasting And Television Establishment,MY&&83&4~&$$$$$&Y&37$$$$$$$,CORPORATE,,,,.,.,
219479,GENERAL ESTABLISHMENT FOR TRANSPORT OF GENERAL CARGO,,General Establishment For Transport Of General Cargo,&4~&MW&42B$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219494,NATIONAL INSURANCE COMPANY (IRAQ),,National Insurance Company (Iraq),&B4&Y&B4$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219495,MOSUL STATE COMPANY FOR TEXTILE,,Mosul State Company For Textile,4~&~$$$$$$$$$$$B&4&W$$$$$$$,CORPORATE,,,,.,.,
219496,MOSUL SUGAR STATE COMPANY,,Mosul Sugar State Company,4~&~$$$$$$$$$$$B&4&W$$$$$$$,CORPORATE,,,,.,.,
219497,NAHRAWAN AGRICULTURAL ESTABLISHMENT,,Nahrawan Agricultural Establishment,&4~&MW&42B$$$$$P&Y&L&B$$$$$,CORPORATE,,,,.,.,
219498,NASSIRITYAH THERMAL POWER STATION,,Nassirityah Thermal Power Station,4~&~&&B$$$$$$$$P&4&Y&~$$$$$,CORPORATE,,,,.,.,
219499,NATIONAL CENTRE FOR ENGINEERING AND ARCHITECTURAL CONSULTANCY,,National Centre For Engineering And Architectural Consultancy,3&B4&W~&B3$$$$$&BF&B&Y$$$$$,CORPORATE,,,,.,.,
219500,NATIONAL CHEMICAL AND PLASTIC COMPANY,,National Chemical And Plastic Company,P&~&&B&W$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219501,NATIONAL COMPANY FOR FOOD INDUSTRIES,,National Company For Food Industries,P&~&&B&W$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219502,ABD AL-GHAFAR,Sundus,Sundus Abd Al-Ghafar,&WF&M&Y$$$$$$$$4&P8#$$$$$$$,INDIVIDUAL,,PEP,,.,1967:00:00,"Kirkuk, Iraq"
219503,AL-DURI,Jawhar Majid,Jawhar Majid Al-Duri,&W8&Y7$$$$$$$$$C&&&Y$$$$$$$,INDIVIDUAL,,PEP,,.,1942:00:00,"Al-Dur, Iraq"
219504,MOSUL BUILDING MATERIALS STATE COMPANY,,Mosul Building Materials State Company,4~&~$$$$$$$$$$$B&4&W$$$$$$$,CORPORATE,,,,.,.,
219505,"NATIONAL HOUSE FOR PUBLISHING, DISTRIBUTING AND ADVERTISING",,"National House For Publishing, Distributing And Advertising",P&~&&B&W$$$$$$$2&&4$$$$$$$$,CORPORATE,,,,.,.,
219506,NATIONAL COMPUTER CENTRE,,National Computer Centre,P&~&&B&W$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219507,NATIONAL STATE COMPANY FOR TEXTILE,,National State Company For Textile,~&X~&W$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219508,NATIONAL TOBACCO STATE COMPANY,,National Tobacco State Company,P&~&&B&W$$$$$$$~&M&3@$$$$$$,CORPORATE,,,,.,.,
219509,NENAWA GENERAL STATE ENTERPRISE,,Nenawa General State Enterprise,P&B&L&$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219510,NEW CONSTRUCTION MATERIALS INDUSTRIES COMPANY,,New Construction Materials Industries Company,B&~&Y&&W$$$$$$$P$$$$$$$$$$$,CORPORATE,,,,.,.,
219511,NORTH REFINERIES COMPANY,,North Refineries Company,P&Y~2$$$$$$$$$$Y&M&B&Y$$$$$,CORPORATE,,PEP,,.,.,
219512,NORTHERN CEMENT PUBLIC ENTERPRISE,,Northern Cement Public Enterprise,P&Y~2&YB$$$$$$$4&B&B~$$$$$$,CORPORATE,,,,.,.,
219513,NORTHERN CEMENT STATE ENTERPRISE,,Northern Cement State Enterprise,P&Y~2&YB$$$$$$$4&B&B~$$$$$$,CORPORATE,,,,.,.,
219514,AL-RABI'I,Nidal,Nidal Al-Rabi'I,&WY&M7$$$$$$$$$P&8&W$$$$$$$,INDIVIDUAL,,PEP,,.,1965:00:00,"Al-Dur, Iraq"
219515,AL-TIKRITI,Khawla Barzan Ibrahim Hasan,Khawla Barzan Ibrahim Hasan Al-Tikriti,&W~&3Y&~7$$$$$$3&&W&$$$$$$$,INDIVIDUAL,,PEP,,.,1986:12:00,Iraq
219516,AL-TIKRITI,Noor Barzan Ibrahim Hasan,Noor Barzan Ibrahim Hasan Al-Tikriti,&W~&3Y&~7$$$$$$P&Y$$$$$$$$$,INDIVIDUAL,,PEP,,.,1983:11:00,Iraq
219517,AL-TIKRITI,Thoraya Barzan Ibrahim Hasan,Thoraya Barzan Ibrahim Hasan Al-Tikriti,&W~&3Y&~7$$$$$$~2&Y&&&$$$$$,INDIVIDUAL,,PEP,,.,1980:12:00,Iraq
219518,AL-UBAYDI,Intissar,Intissar Al-Ubaydi,&W&M&&87$$$$$$$&B~&4&Y$$$$$,INDIVIDUAL,,PEP,,.,1974:00:00,Iraq
219519,NATIONAL ENTERPRISE FOR EQUIPMENT MARKETING AND MAINTENANCE,,National Enterprise For Equipment Marketing And Maintenance,B&&B~&B&B4$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219618,STATE ENTERPRISE FOR CABLES AND WIRES,,State Enterprise For Cables And Wires,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219619,RAFIDAIN STATE ORGANIZATION FOR IRRIGATION PROJECTS,,Rafidain State Organization For Irrigation Projects,#YF&B&4&~&$$$$$Y&M&8&&$$$$$,CORPORATE,,,,.,.,
219620,RAYON STATE ESTABLISHMENT,,Rayon State Establishment,&4~&MW&42B$$$$$Y&&&B$$$$$$$,CORPORATE,,,,.,.,
219621,READY MADE CLOTHES CO SA,,Ready Made Clothes Co Sa,4&$$$$$$$$$$$$$Y&87$$$$$$$$,CORPORATE,,,,.,.,
219622,SARCHINAR STATE CEMENT ENTERPRISE,,Sarchinar State Cement Enterprise,4&B&B~$$$$$$$$$4&YJ2&B$$$$$,CORPORATE,,,,.,.,
219623,SOUTH REFINERIES COMPANY,,South Refineries Company,4&&~2$$$$$$$$$$Y&M&B&Y$$$$$,CORPORATE,,,,.,.,
219624,SOUTHERN CEMENT ENTERPRISE,,Southern Cement Enterprise,4&&~2&YB$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219625,SPECIALISED INSTITUTE FOR ENGINEERING INDUSTRIES,,Specialised Institute For Engineering Industries,4M&4&&W&4&$$$$$G$$$$$$$$$$$,CORPORATE,,,,.,.,
219626,STATE AGRICULTURAL ESTABLISHMENT IN ISHAQI,,State Agricultural Establishment In Ishaqi,&42&37$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219627,RAFIDAIN COMPANY FOR BUILDING DAMS,,Rafidain Company For Building Dams,8&B4$$$$$$$$$$$M&&W8&B$$$$$,CORPORATE,,,,.,.,
219628,STATE BATTERY MANUFACTURING ESTABLISHMENT,,State Battery Manufacturing Establishment,M&~&Y7$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219629,STATE ENGINEERING COMPANY FOR INDUSTRIAL DESIGN AND CONSTRUCTION,,State Engineering Company For Industrial Design And Construction,&BF&B&Y&BF$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219630,STATE CO FOR PLASTIC BAGS INDUSTRIES IN TIKRIT,,State Co For Plastic Bags Industries In Tikrit,~&3Y&~$$$$$$$$$7P$$$$$$$$$$,CORPORATE,,,,.,.,
219631,STATE CONTRACTING BUILDINGS COMPANY,,State Contracting Buildings Company,M&&W8&BF$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219632,STATE ENTERPRISE FOR DRUG INDUSTRIES,,State Enterprise For Drug Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219633,STATE COMPANY FOR ELECTRICAL INDUSTRIES,,State Company For Electrical Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219634,STATE COMPANY FOR FAIRS AND COMMERCIAL SERVICES,,State Company For Fairs And Commercial Services,G&&Y$$$$$$$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219635,STATE COMPANY FOR OIL PROJECTS,,State Company For Oil Projects,4~&~$$$$$$$$$$$@$$$$$$$$$$$,CORPORATE,,,,.,.,
219636,STATE CONTRACTING PILING AND FOUNDATIONS COMPANY,,State Contracting Piling And Foundations Company,3&B~Y&3~&B$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219637,STATE CONTRACTING INDUSTRIAL PROJECTS COMPANY,,State Contracting Industrial Projects Company,3&B~Y&3~&B$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219638,STATE AGRICULTURAL ESTABLISHMENT IN MUSSAYIB,,State Agricultural Establishment In Mussayib,B&4&&&M$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219697,STATE ENTERPRISE FOR MARKETING EQUIPMENT AND MAINTENANCE,,State Enterprise For Marketing Equipment And Maintenance,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219698,STATE ENTERPRISE FOR AUTOMOTIVE INDUSTRY,,State Enterprise For Automotive Industry,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219699,STATE ENTERPRISE FOR BRICKS INDUSTRIES,,State Enterprise For Bricks Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219700,STATE ENTERPRISE FOR CONCRETE INDUSTRIES,,State Enterprise For Concrete Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219701,STATE ENTERPRISE FOR DAIRY PRODUCTS,,State Enterprise For Dairy Products,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219702,STATE ENTERPRISE FOR DRINKS AND MINERAL WATER,,State Enterprise For Drinks And Mineral Water,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219703,STATE ENTERPRISE FOR FERTILIZER INDUSTRIES,,State Enterprise For Fertilizer Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219704,STATE ENTERPRISE FOR GLASS AND CERAMIC INDUSTRIES,,State Enterprise For Glass And Ceramic Industries,4&Y&B&3$$$$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219705,STATE ENTERPRISE FOR GYPSUM INDUSTRIES,,State Enterprise For Gypsum Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219706,STATE ORGANISATION FOR FISHERIES,,State Organisation For Fisheries,#YF&B&4&~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219707,STATE ENTERPRISE FOR IRON AND STEEL INDUSTRIES,,State Enterprise For Iron And Steel Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219708,STATE ENTERPRISE FOR IRRIGATION PROJECTS,,State Enterprise For Irrigation Projects,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219709,STATE ENTERPRISE FOR ALUMINUM SEMI PRODUCTS,,State Enterprise For Aluminum Semi Products,&W&B&B&B$$$$$$$4&B7$$$$$$$$,CORPORATE,,,,.,.,
219710,STATE ENTERPRISE FOR LIGHT WEIGHT CONCRETE AND SAND LIME BRICKS INDUSTRIES,,State Enterprise For Light Weight Concrete And Sand Lime Bricks Industries,MY&3$$$$$$$$$$$&$$$$$$$$$$$,CORPORATE,,,,.,.,
219711,STATE ENTERPRISE FOR VEGETABLE OILS,,State Enterprise For Vegetable Oils,#&W4$$$$$$$$$$$V&F&~&M$$$$$,CORPORATE,,,,.,.,
219712,STATE ENTERPRISE FOR MECHANICAL INDUSTRIES,,State Enterprise For Mechanical Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219713,STATE ENTERPRISE FOR PETROCHEMICAL INDUSTRIES,,State Enterprise For Petrochemical Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219714,STATE ENTERPRISE FOR WOOD INDUSTRIES,,State Enterprise For Wood Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219715,STATE ESTABLISHMENT FOR AGRICULTURAL MARKETING,,State Establishment For Agricultural Marketing,&4~&MW&42B$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219716,STATE ESTABLISHMENT FOR HOUSING IMPLEMENTATION OF SOUTHERN AREA,,State Establishment For Housing Implementation Of Southern Area,&BMW&B&B~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219717,STATE ENTERPRISE FOR PHOSPHATES,,State Enterprise For Phosphates,G&4M&~$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219718,STATE ENTERPRISE FOR PULP AND PAPER INDUSTRIES,,State Enterprise For Pulp And Paper Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219719,STATE ENTERPRISE FOR RAW BUILDING MATERIALS,,State Enterprise For Raw Building Materials,B&~&Y&&W$$$$$$$Y&#$$$$$$$$$,CORPORATE,,,,.,.,
219720,STATE ENTERPRISE FOR RUBBER INDUSTRIES,,State Enterprise For Rubber Industries,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219721,STATE ENTERPRISE FOR SALTS,,State Enterprise For Salts,4&W~$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219722,STATE ENTERPRISE FOR SHOPPING CENTERS,,State Enterprise For Shopping Centers,4&B~&Y$$$$$$$$$42&M&BF$$$$$,CORPORATE,,,,.,.,
219723,STATE ENTERPRISE FOR TEXTILE AND SPINNING PRODUCTS IMPORTING AND DISTRIBUTION,,State Enterprise For Textile And Spinning Products Importing And Distribution,4~&~$$$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219724,STATE ENTERPRISE FOR LEATHER INDUSTRIES,,State Enterprise For Leather Industries,W&~2&Y$$$$$$$$$$$$$$$$$$$$$,CORPORATE,,,,.,.,
219725,STATE ESTABLISHMENT OF HADITHA DAM,,State Establishment Of Haditha Dam,8&B$$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219726,STATE ORGANISATION FOR ROADS AND BRIDGES,,State Organisation For Roads And Bridges,MY&F$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219727,STATE ESTABLISHMENT FOR OIL REFINING AND GAS PROCESSING,,State Establishment For Oil Refining And Gas Processing,F&4$$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219728,STATE ESTABLISHMENT FOR OIL TRAINING,,State Establishment For Oil Training,#&W$$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219729,STATE TRADING ENTERPRISE FOR PRECISION INSTRUMENTS,,State Trading Enterprise For Precision Instruments,&B4~Y&B&B~$$$$$NY&4&4&$$$$$,CORPORATE,,,,.,.,
219730,STATE ESTABLISHMENT FOR PREFABRICATED BUILDINGS,,State Establishment For Prefabricated Buildings,M&&W8&BF$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219731,STATE ESTABLISHMENT FOR SLAUGHTERING HOUSES,,State Establishment For Slaughtering Houses,2&&4$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219732,STATE ESTABLISHMENT FOR IRAQI STORES,,State Establishment For Iraqi Stores,&Y&37$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219733,STATE ESTABLISHMENT OF AGRICULTURE IN DUJAILA / DUJAILA AGRO-INDUSTRIAL COMPLEX,,State Establishment Of Agriculture In Dujaila / Dujaila Agro-Industrial Complex,&4~&MW&42B$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219734,STATE ORGANISATION FOR CHEMICAL INDUSTRIES,,State Organisation For Chemical Industries,#YF&B&4&~&$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
219735,STATE ESTABLISHMENT OF HEMREEN DAM,,State Establishment Of Hemreen Dam,8&B$$$$$$$$$$$$4~&~$$$$$$$$,CORPORATE,,,,.,.,
